Date,Country,Affiliate,Regs,Ret_Day1,Ret_Day7,Complete_Tutorial,Spend,Depositors_D0,Deposits_D0,Deposit_Amount_D0,Deposits_D1,Depositors_D1,Deposit_Amount_D1,Deposits_D7,Depositors_D7,Deposit_Amount_D7,Deposits_D10,Depositors_D10,Deposit_Amount_D10,Deposits_D30,Depositors_D30,Deposit_Amount_D30
21/03/2020,France,Affiliate_26,101,44,20,87,"$1,609",0,0,$0,0,0,$0,2,1,$1,4,3,$11,9,4,$53
21/03/2020,France,Affiliate_27,99,40,12,66,"$1,255",1,1,$9,4,2,$15,8,3,$22,9,3,$24,19,3,$40
21/03/2020,France,Affiliate_29,954,348,136,691,"$11,081",16,22,$239,72,29,$827,107,36,"$1,326",128,37,"$1,619",220,39,"$2,858"
21/03/2020,France,Affiliate_30,39,15,11,29,$430,0,0,$0,3,2,$10,4,2,$22,4,2,$22,8,2,$70
21/03/2020,France,Affiliate_31,233,94,33,196,"$3,380",4,6,$35,9,4,$86,15,7,$180,20,7,$251,26,7,$298
21/03/2020,France,Affiliate_34,66,14,6,32,$429,1,1,$1,9,2,$84,15,2,$112,17,2,$121,23,2,$149
21/03/2020,France,Affiliate_35,46,14,7,32,$586,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
21/03/2020,France,Rest,164,61,18,137,"$1,832",1,1,$17,5,3,$68,19,4,$268,27,4,$476,44,4,$703
21/03/2020,Germany,Affiliate_26,30,15,8,23,$403,1,4,$30,10,3,$69,11,3,$69,13,4,$86,28,4,$175
21/03/2020,Germany,Affiliate_27,57,18,6,42,"$1,254",1,1,$18,1,1,$18,1,1,$18,1,1,$18,9,4,$35
21/03/2020,Germany,Affiliate_29,972,360,136,751,"$15,092",17,25,$110,65,28,$440,97,39,$711,108,44,$840,174,53,"$1,371"
21/03/2020,Germany,Affiliate_30,72,31,16,60,$278,1,1,$3,2,2,$19,4,2,$87,4,2,$119,11,3,$229
21/03/2020,Germany,Affiliate_31,54,20,3,43,"$1,013",2,3,$40,3,2,$40,3,2,$40,3,2,$40,3,2,$40
21/03/2020,Germany,Affiliate_33,104,34,12,82,$691,1,1,$16,3,2,$20,4,3,$45,5,3,$64,7,3,$86
21/03/2020,Germany,Affiliate_34,324,125,46,219,"$4,014",4,5,$11,15,9,$74,25,12,$217,34,12,$314,78,15,$561
21/03/2020,Germany,Rest,151,50,16,115,"$1,205",5,9,$87,17,6,$222,25,7,$341,34,8,$558,63,8,$928
21/03/2020,Japan,Affiliate_27,11,5,2,9,$501,1,2,$61,3,1,$77,3,1,$77,3,1,$77,3,1,$77
21/03/2020,Japan,Affiliate_29,47,8,3,29,"$1,545",1,1,$1,1,1,$1,1,1,$1,1,1,$1,1,1,$1
21/03/2020,Japan,Affiliate_34,37,13,4,24,$744,0,0,$0,2,1,$10,2,1,$10,2,1,$10,2,1,$10
21/03/2020,Japan,Rest,10,5,1,8,$140,1,2,$55,2,1,$55,2,1,$55,2,1,$55,2,1,$55
21/03/2020,Rest of the world,Affiliate_26,750,254,70,618,"$3,721",10,13,$203,32,15,$382,49,17,$527,53,19,$539,100,19,$804
21/03/2020,Rest of the world,Affiliate_27,501,154,59,327,"$5,278",10,10,$62,33,17,$317,41,18,$393,48,21,$444,95,25,$844
21/03/2020,Rest of the world,Affiliate_28,541,176,44,428,"$2,298",1,1,$1,8,4,$31,14,7,$87,15,7,$93,22,8,$120
21/03/2020,Rest of the world,Affiliate_29,"5,349","1,887",743,"4,036","$101,437",92,158,"$1,686",462,193,"$4,573",724,244,"$7,428",892,260,"$9,731","1,887",300,"$23,315"
21/03/2020,Rest of the world,Affiliate_30,"1,028",447,152,819,"$4,125",12,20,$119,60,30,$276,85,34,$388,107,36,$560,143,39,$862
21/03/2020,Rest of the world,Affiliate_31,689,211,52,506,"$1,464",1,1,$3,1,1,$3,3,3,$12,4,3,$28,11,4,$34
21/03/2020,Rest of the world,Affiliate_32,"6,018","2,010",881,"4,271","$141,266",126,225,"$2,171",687,261,"$6,177","1,080",310,"$10,595","1,284",332,"$13,821","2,591",373,"$29,166"
21/03/2020,Rest of the world,Affiliate_33,"5,530","1,399",295,"3,295","$7,928",11,16,$69,52,17,$311,92,22,$670,118,23,$823,254,30,"$1,852"
21/03/2020,Rest of the world,Affiliate_34,"5,168","1,524",533,"3,684","$19,616",12,28,$319,79,29,$726,148,41,"$1,421",189,46,"$1,867",403,60,"$3,666"
21/03/2020,Rest of the world,Rest,"1,365",335,114,"1,020","$5,059",6,8,$40,25,15,$141,37,17,$221,43,18,$307,123,24,$771
21/03/2020,Russia,Affiliate_26,"1,667",771,304,"1,584","$11,990",8,12,$68,37,18,$163,61,25,$232,74,28,$296,137,34,$520
21/03/2020,Russia,Affiliate_28,398,143,45,375,"$1,246",1,1,$1,2,2,$2,3,3,$3,4,3,$8,4,3,$8
21/03/2020,Russia,Affiliate_30,330,155,57,330,"$1,193",4,4,$6,28,12,$64,43,14,$183,50,14,$232,84,18,$612
21/03/2020,Russia,Affiliate_31,1,0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
21/03/2020,Russia,Affiliate_33,450,172,67,416,$897,1,2,$28,5,2,$51,13,3,$143,17,4,$170,50,6,$502
21/03/2020,Russia,Affiliate_34,830,350,164,834,"$2,527",8,8,$22,23,15,$72,34,16,$105,38,18,$116,74,23,$315
21/03/2020,Russia,Rest,736,234,83,562,"$2,313",1,1,$5,7,4,$27,11,5,$35,14,5,$39,38,7,$167
21/03/2020,South Korea,Affiliate_27,8,1,0,6,$226,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
21/03/2020,South Korea,Affiliate_28,222,57,7,184,$471,2,3,$8,6,4,$14,6,4,$14,6,4,$14,11,4,$51
21/03/2020,South Korea,Affiliate_29,73,16,9,60,"$1,002",2,4,$84,8,4,$208,21,4,$675,21,4,$675,23,4,$687
21/03/2020,South Korea,Affiliate_34,22,9,5,19,$489,1,2,$3,3,1,$3,3,1,$3,3,1,$3,3,1,$3
21/03/2020,South Korea,Rest,145,33,9,103,"$1,790",3,15,$218,17,4,$228,18,4,$250,18,4,$250,27,4,$260
21/03/2020,Spain,Affiliate_26,58,20,6,41,$99,1,1,$0,2,2,$4,2,2,$4,2,2,$4,2,2,$4
21/03/2020,Spain,Affiliate_27,33,10,6,22,$300,1,1,$1,1,1,$1,3,2,$5,4,2,$27,12,2,$87
21/03/2020,Spain,Affiliate_31,259,100,38,216,"$2,346",0,0,$0,0,0,$0,0,0,$0,0,0,$0,2,1,$16
21/03/2020,Spain,Affiliate_34,129,48,20,85,"$1,048",0,0,$0,9,3,$62,17,3,$161,20,3,$208,48,4,$551
21/03/2020,Spain,Rest,10,1,2,10,$77,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
21/03/2020,UK,Affiliate_27,118,48,20,88,"$1,151",3,3,$10,22,8,$186,34,10,$365,42,10,$428,125,10,"$1,403"
21/03/2020,UK,Affiliate_29,390,140,50,309,"$3,222",5,12,$58,34,14,$172,45,18,$315,51,19,$387,93,20,$703
21/03/2020,UK,Affiliate_31,1,1,1,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
21/03/2020,UK,Affiliate_33,161,61,22,118,"$1,154",0,0,$0,3,2,$20,5,3,$27,6,3,$27,9,4,$31
21/03/2020,UK,Affiliate_34,9,5,1,9,$82,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
21/03/2020,UK,Affiliate_35,33,14,5,21,$794,0,0,$0,0,0,$0,1,1,$25,1,1,$25,2,2,$25
21/03/2020,UK,Rest,577,229,74,466,"$3,493",1,8,$38,18,5,$67,27,8,$102,29,10,$116,68,16,$302
21/03/2020,USA,Affiliate_26,434,185,71,365,"$16,770",11,13,$106,45,20,$321,60,21,$490,69,22,$606,120,24,"$1,239"
21/03/2020,USA,Affiliate_27,705,235,75,480,"$10,714",16,34,$327,85,25,$816,139,29,"$1,281",161,29,"$1,522",386,37,"$3,936"
21/03/2020,USA,Affiliate_28,266,105,32,222,"$3,738",7,12,$64,30,11,$129,43,12,$226,46,13,$292,71,15,$586
21/03/2020,USA,Affiliate_29,"3,141","1,133",435,"2,517","$60,230",77,118,"$1,292",331,142,"$3,665",514,175,"$5,584",602,182,"$6,669",983,200,"$10,240"
21/03/2020,USA,Affiliate_30,264,133,53,241,"$4,386",13,20,$210,81,29,$738,113,37,"$1,028",132,38,"$1,191",239,41,"$2,501"
21/03/2020,USA,Affiliate_31,786,327,122,642,"$20,295",14,30,$468,88,29,"$1,278",133,33,"$2,217",158,35,"$2,813",321,44,"$5,510"
21/03/2020,USA,Affiliate_32,115,47,22,83,"$9,472",11,19,$336,45,15,$771,61,16,$991,74,17,"$1,113",133,19,"$1,714"
21/03/2020,USA,Affiliate_33,512,181,55,385,"$5,304",4,4,$21,9,7,$80,12,10,$87,15,10,$95,29,11,$339
21/03/2020,USA,Affiliate_34,"2,637",866,282,"1,827","$36,073",20,27,$233,86,44,$698,153,55,"$1,272",178,60,"$1,602",372,77,"$3,560"
21/03/2020,USA,Affiliate_35,301,100,46,207,"$10,060",13,30,$345,61,22,$649,85,25,$918,98,27,"$1,211",158,28,"$1,879"
21/03/2020,USA,Affiliate_36,49,18,7,41,$124,1,1,$1,4,1,$2,5,2,$4,6,2,$4,15,2,$27
21/03/2020,USA,Rest,"3,564",913,313,"2,311","$19,963",22,33,$287,127,49,"$1,413",209,58,"$2,489",247,63,"$3,221",510,83,"$6,786"
22/03/2020,Australia,Affiliate_27,55,15,7,38,$707,2,3,$8,5,2,$11,5,2,$11,5,2,$11,8,2,$14
22/03/2020,Australia,Affiliate_31,1,1,0,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
22/03/2020,Australia,Affiliate_34,21,5,3,15,$405,0,0,$0,0,0,$0,0,0,$0,0,0,$0,1,1,$3
22/03/2020,Australia,Rest,90,27,4,66,$709,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
22/03/2020,Canada,Affiliate_27,56,25,10,45,$899,1,1,$0,7,3,$17,11,4,$48,12,4,$72,24,5,$247
22/03/2020,Canada,Affiliate_31,1,0,0,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
22/03/2020,Canada,Affiliate_34,119,39,23,91,"$1,808",3,4,$31,20,7,$160,32,7,$259,35,7,$281,90,7,$870
22/03/2020,Canada,Affiliate_35,29,10,6,22,$579,1,1,$2,4,2,$9,4,2,$9,4,2,$9,10,2,$55
22/03/2020,Canada,Rest,23,5,1,26,$228,1,1,$6,1,1,$6,1,1,$6,1,1,$6,2,2,$7
22/03/2020,France,Affiliate_26,70,34,16,59,"$1,716",2,3,$46,9,3,$128,18,3,$274,21,3,$370,24,4,$400
22/03/2020,France,Affiliate_27,92,30,9,57,"$1,354",2,2,$20,5,3,$26,8,3,$33,8,3,$33,13,3,$131
22/03/2020,France,Affiliate_29,"1,056",355,141,773,"$12,194",16,33,$541,75,33,"$1,032",125,41,"$1,913",146,43,"$2,209",273,47,"$3,703"
22/03/2020,France,Affiliate_30,46,28,15,44,$179,0,0,$0,5,3,$38,11,3,$69,11,3,$69,20,4,$232
22/03/2020,France,Affiliate_31,187,74,28,178,"$3,577",3,4,$28,4,3,$28,4,4,$29,8,4,$47,9,4,$72
22/03/2020,France,Affiliate_34,72,15,8,48,$476,0,0,$0,1,1,$9,1,1,$9,1,1,$9,8,2,$243
22/03/2020,France,Affiliate_35,48,19,9,35,$439,1,1,$9,3,1,$11,3,1,$11,4,2,$27,22,2,$126
22/03/2020,France,Rest,155,57,17,133,$541,0,0,$0,2,1,$9,2,1,$9,3,1,$10,4,2,$16
22/03/2020,Germany,Affiliate_26,81,32,7,74,"$2,384",1,1,$3,5,2,$27,6,2,$37,6,2,$37,12,3,$75
22/03/2020,Germany,Affiliate_27,48,6,5,24,"$1,097",0,0,$0,0,0,$0,0,0,$0,0,0,$0,1,1,$1
22/03/2020,Germany,Affiliate_29,"1,818",602,242,"1,402","$22,904",27,45,$403,119,53,"$1,070",211,69,"$2,035",260,71,"$2,579",528,84,"$5,676"
22/03/2020,Germany,Affiliate_30,74,35,22,60,$416,3,7,$88,12,4,$175,24,6,$431,30,6,$627,42,6,"$1,032"
22/03/2020,Germany,Affiliate_31,67,30,13,51,$568,1,1,$3,4,3,$9,7,4,$41,9,4,$63,12,4,$80
22/03/2020,Germany,Affiliate_33,141,38,16,110,"$1,018",2,4,$35,4,2,$35,6,4,$48,6,4,$48,7,4,$55
22/03/2020,Germany,Affiliate_34,287,101,35,228,"$3,733",3,9,$101,21,7,$240,32,8,$367,37,8,$430,94,8,$754
22/03/2020,Germany,Rest,142,42,18,110,"$1,544",5,5,$10,11,8,$75,12,9,$109,12,9,$109,24,13,$244
22/03/2020,Japan,Affiliate_27,4,3,0,3,$461,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
22/03/2020,Japan,Affiliate_29,50,19,7,71,"$2,132",5,9,$128,14,8,$182,17,8,$205,19,8,$227,26,9,$301
22/03/2020,Japan,Affiliate_34,24,6,5,18,$533,2,2,$1,3,2,$2,4,2,$6,4,2,$6,4,2,$6
22/03/2020,Japan,Rest,21,10,5,14,$263,2,4,$86,4,2,$86,5,3,$89,5,3,$89,6,3,$124
22/03/2020,Rest of the world,Affiliate_26,470,164,45,370,"$2,777",8,15,$173,29,11,$292,39,14,$355,43,14,$392,51,14,$445
22/03/2020,Rest of the world,Affiliate_27,499,158,66,362,"$4,961",7,13,$125,39,16,$267,52,16,$355,55,16,$421,82,20,$787
22/03/2020,Rest of the world,Affiliate_28,573,166,46,481,"$1,545",2,3,$7,12,5,$53,19,7,$78,20,7,$79,33,10,$129
22/03/2020,Rest of the world,Affiliate_29,"5,596","1,967",823,"4,218","$120,078",135,218,"$1,978",620,253,"$5,348",945,301,"$8,984","1,117",322,"$11,219","2,338",372,"$26,250"
22/03/2020,Rest of the world,Affiliate_30,"1,027",431,193,835,"$5,277",16,28,$221,90,39,$570,148,49,"$1,036",181,52,"$1,418",356,57,"$3,055"
22/03/2020,Rest of the world,Affiliate_31,764,247,61,581,$986,1,1,$9,6,2,$35,6,2,$35,6,2,$35,14,3,$50
22/03/2020,Rest of the world,Affiliate_32,"6,822","2,088",977,"4,949","$148,153",148,237,"$2,330",633,251,"$5,636","1,038",314,"$10,626","1,189",331,"$12,019","2,246",370,"$24,036"
22/03/2020,Rest of the world,Affiliate_33,"5,975","1,425",386,"3,607","$8,655",11,16,$63,60,24,$277,101,34,$618,129,36,$931,267,40,"$1,973"
22/03/2020,Rest of the world,Affiliate_34,"5,891","1,639",640,"4,282","$21,004",16,31,$241,63,28,$517,83,33,$653,102,38,$743,181,50,"$1,285"
22/03/2020,Rest of the world,Rest,"1,213",301,103,869,"$4,759",9,15,$194,32,14,$354,47,17,$599,52,18,$712,116,22,"$1,813"
22/03/2020,Russia,Affiliate_26,"2,000",950,358,"1,945","$11,900",10,12,$25,37,21,$88,91,35,$383,106,35,$448,301,45,"$1,670"
22/03/2020,Russia,Affiliate_28,380,133,37,356,$916,1,1,$0,3,2,$1,4,4,$4,4,4,$4,5,4,$6
22/03/2020,Russia,Affiliate_30,334,157,74,299,"$1,129",4,4,$17,11,7,$29,23,12,$74,27,12,$80,44,18,$177
22/03/2020,Russia,Affiliate_31,1,0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
22/03/2020,Russia,Affiliate_33,513,185,62,433,"$1,172",0,0,$0,4,2,$40,10,5,$67,12,5,$74,35,5,$193
22/03/2020,Russia,Affiliate_34,"1,281",464,213,"1,133","$3,454",7,16,$124,57,19,$544,88,23,$815,109,25,"$1,008",203,28,"$2,195"
22/03/2020,Russia,Rest,894,251,118,644,"$2,651",3,4,$7,6,5,$13,21,10,$64,30,12,$105,73,13,$193
22/03/2020,South Korea,Affiliate_27,7,3,0,4,$222,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
22/03/2020,South Korea,Affiliate_28,206,58,11,179,$458,0,0,$0,1,1,$3,3,2,$5,3,2,$5,6,4,$9
22/03/2020,South Korea,Affiliate_29,74,10,2,52,"$1,488",2,2,$1,2,2,$1,2,2,$1,2,2,$1,2,2,$1
22/03/2020,South Korea,Affiliate_31,1,0,0,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
22/03/2020,South Korea,Affiliate_34,25,6,2,18,$522,1,1,$0,2,2,$1,2,2,$1,2,2,$1,2,2,$1
22/03/2020,South Korea,Rest,157,27,14,118,"$1,765",1,2,$9,2,1,$9,2,1,$9,2,1,$9,19,2,$274
22/03/2020,Spain,Affiliate_26,36,16,3,31,$39,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
22/03/2020,Spain,Affiliate_27,48,20,9,33,$399,0,0,$0,0,0,$0,1,1,$6,1,1,$6,1,1,$6
22/03/2020,Spain,Affiliate_31,413,208,60,364,"$3,761",0,0,$0,8,4,$43,12,4,$98,14,4,$129,36,6,$413
22/03/2020,Spain,Affiliate_34,151,59,29,109,"$1,131",0,0,$0,0,0,$0,0,0,$0,3,2,$32,4,2,$33
22/03/2020,Spain,Rest,28,10,2,25,$145,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
22/03/2020,UK,Affiliate_26,1,1,1,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
22/03/2020,UK,Affiliate_27,117,46,17,82,"$1,094",1,1,$0,10,4,$84,15,6,$182,17,7,$195,29,9,$333
22/03/2020,UK,Affiliate_29,458,151,66,394,"$4,457",5,9,$75,21,12,$164,32,12,$250,40,15,$326,100,21,$786
22/03/2020,UK,Affiliate_31,1,1,1,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
22/03/2020,UK,Affiliate_33,155,49,20,105,"$1,102",1,1,$0,2,2,$1,2,2,$1,2,2,$1,5,3,$23
22/03/2020,UK,Affiliate_34,10,5,3,8,$118,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
22/03/2020,UK,Affiliate_35,29,5,2,20,$591,1,1,$0,1,1,$0,1,1,$0,1,1,$0,1,1,$0
22/03/2020,UK,Rest,557,226,94,496,"$3,555",4,7,$19,15,8,$62,34,15,$193,39,16,$224,106,18,$702
22/03/2020,USA,Affiliate_26,392,178,73,362,"$13,461",9,10,$81,37,17,$196,59,20,$647,64,20,$886,101,24,"$1,268"
22/03/2020,USA,Affiliate_27,726,272,116,539,"$11,583",20,37,$613,97,39,"$1,246",135,43,"$1,781",162,46,"$2,193",267,50,"$3,568"
22/03/2020,USA,Affiliate_28,261,105,35,223,"$2,826",4,5,$21,39,17,$300,69,20,$805,82,20,$921,181,22,"$2,297"
22/03/2020,USA,Affiliate_29,"3,271","1,180",472,"2,577","$62,439",81,128,"$1,472",355,139,"$3,811",604,179,"$7,371",712,192,"$8,679","1,461",218,"$18,058"
22/03/2020,USA,Affiliate_30,302,162,73,262,"$7,330",15,22,$224,74,36,$638,117,42,"$1,195",135,44,"$1,418",375,48,"$5,255"
22/03/2020,USA,Affiliate_31,714,313,126,631,"$25,442",17,31,$377,89,36,$950,134,45,"$1,905",170,46,"$2,995",326,52,"$8,307"
22/03/2020,USA,Affiliate_32,179,82,44,140,"$13,762",17,36,$457,62,25,$706,94,27,"$1,070",117,29,"$1,371",232,30,"$3,292"
22/03/2020,USA,Affiliate_33,534,168,53,425,"$5,211",4,6,$25,12,8,$51,17,10,$97,21,12,$157,35,15,$331
22/03/2020,USA,Affiliate_34,"3,086",948,331,"2,122","$42,228",28,51,$534,115,48,"$1,272",170,63,"$1,879",198,64,"$2,295",399,85,"$4,723"
22/03/2020,USA,Affiliate_35,298,106,47,203,"$8,711",6,12,$139,34,12,$412,58,17,$763,64,19,$882,130,21,"$2,196"
22/03/2020,USA,Affiliate_36,56,28,12,53,$145,0,0,$0,0,0,$0,0,0,$0,0,0,$0,5,1,$18
22/03/2020,USA,Rest,"3,345",885,301,"2,090","$19,487",24,33,$314,83,42,$837,150,59,"$1,485",163,63,"$1,621",415,81,"$4,553"
23/03/2020,Australia,Affiliate_27,49,20,3,32,$707,1,1,$3,5,2,$59,7,2,$103,7,2,$103,17,2,$270
23/03/2020,Australia,Affiliate_31,1,0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
23/03/2020,Australia,Affiliate_34,16,6,2,16,$239,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
23/03/2020,Australia,Rest,20,10,4,17,$156,2,4,$7,5,2,$14,7,2,$30,7,2,$30,7,2,$30
23/03/2020,Canada,Affiliate_27,55,21,9,41,$684,1,1,$3,5,4,$15,8,4,$17,9,4,$23,12,4,$27
23/03/2020,Canada,Affiliate_31,1,0,0,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
23/03/2020,Canada,Affiliate_34,94,29,13,76,"$1,277",2,2,$3,3,2,$5,4,3,$11,4,3,$11,4,3,$11
23/03/2020,Canada,Affiliate_35,19,7,6,15,$548,3,5,$68,16,4,$158,26,4,$180,28,4,$194,37,5,$244
23/03/2020,Canada,Rest,24,5,4,21,$194,0,0,$0,0,0,$0,0,0,$0,1,1,$1,1,1,$1
23/03/2020,France,Affiliate_26,77,36,12,71,"$1,163",0,0,$0,4,3,$28,9,3,$60,10,3,$79,11,3,$96
23/03/2020,France,Affiliate_27,71,24,10,48,"$1,128",1,1,$9,6,2,$27,6,2,$27,7,2,$33,9,2,$49
23/03/2020,France,Affiliate_29,928,333,108,690,"$12,047",14,26,$264,77,28,$861,101,32,"$1,202",113,35,"$1,372",218,41,"$2,751"
23/03/2020,France,Affiliate_30,27,8,6,24,$221,1,1,$9,7,1,$64,13,2,$121,19,2,$151,45,2,$274
23/03/2020,France,Affiliate_31,129,51,20,113,"$1,641",1,1,$1,6,3,$10,8,3,$13,8,3,$13,8,3,$13
23/03/2020,France,Affiliate_34,25,6,1,16,$146,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
23/03/2020,France,Affiliate_35,33,9,4,25,$306,1,2,$4,2,1,$4,4,2,$14,4,2,$14,4,2,$14
23/03/2020,France,Rest,92,37,15,108,$466,1,1,$3,2,1,$22,3,1,$38,3,1,$38,7,2,$84
23/03/2020,Germany,Affiliate_26,65,24,5,57,"$2,384",1,4,$56,4,1,$75,6,1,$128,12,1,$231,20,1,$390
23/03/2020,Germany,Affiliate_27,40,9,4,26,$770,0,0,$0,5,1,$26,12,1,$89,13,1,$99,19,1,$114
23/03/2020,Germany,Affiliate_29,"1,410",518,192,"1,118","$17,862",19,26,$119,69,36,$420,109,46,$802,131,52,$939,226,60,"$2,137"
23/03/2020,Germany,Affiliate_30,52,26,15,42,$334,1,1,$6,4,3,$35,6,4,$56,7,5,$59,11,5,$119
23/03/2020,Germany,Affiliate_31,49,24,13,42,$142,1,3,$41,4,1,$65,4,1,$65,4,1,$65,4,1,$65
23/03/2020,Germany,Affiliate_33,110,27,10,79,$620,0,0,$0,2,2,$32,5,2,$92,7,2,$99,11,3,$124
23/03/2020,Germany,Affiliate_34,214,73,30,164,"$2,639",1,1,$10,4,2,$38,4,3,$48,8,4,$76,14,5,$121
23/03/2020,Germany,Rest,110,30,13,98,"$1,119",5,6,$15,8,6,$16,11,7,$33,11,7,$33,17,9,$74
23/03/2020,Japan,Affiliate_27,5,2,0,5,$398,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
23/03/2020,Japan,Affiliate_29,27,8,4,19,"$1,331",0,0,$0,15,3,$325,17,3,$336,17,3,$336,18,3,$350
23/03/2020,Japan,Affiliate_34,32,12,5,23,$701,0,0,$0,0,0,$0,0,0,$0,0,0,$0,1,1,$19
23/03/2020,Japan,Rest,10,3,2,7,$138,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
23/03/2020,Rest of the world,Affiliate_26,356,118,28,261,"$3,310",2,2,$1,4,3,$5,8,5,$19,8,5,$19,16,7,$96
23/03/2020,Rest of the world,Affiliate_27,390,151,49,279,"$4,416",10,15,$105,46,18,$297,81,20,$788,89,20,$841,164,22,"$1,585"
23/03/2020,Rest of the world,Affiliate_28,422,114,37,331,"$1,923",1,1,$6,3,3,$15,5,3,$41,5,3,$41,11,6,$63
23/03/2020,Rest of the world,Affiliate_29,"4,779","1,713",617,"3,692","$106,178",108,172,"$1,611",500,209,"$4,201",770,253,"$6,965",890,266,"$8,166","1,543",297,"$14,451"
23/03/2020,Rest of the world,Affiliate_30,602,247,90,471,"$4,462",9,13,$52,55,24,$275,79,31,$402,99,33,$503,198,38,"$1,188"
23/03/2020,Rest of the world,Affiliate_31,711,207,48,526,$781,1,1,$0,4,2,$6,5,2,$7,7,2,$25,8,2,$29
23/03/2020,Rest of the world,Affiliate_32,"5,944","1,809",721,"4,269","$129,512",92,153,"$1,082",540,191,"$4,346",835,232,"$7,282",986,250,"$8,991","1,890",284,"$18,890"
23/03/2020,Rest of the world,Affiliate_33,"5,173","1,206",283,"3,043","$7,135",9,13,$225,40,14,$725,45,14,$806,47,17,$825,99,26,"$1,249"
23/03/2020,Rest of the world,Affiliate_34,"5,087","1,500",550,"3,766","$17,142",12,20,$148,78,33,$502,125,42,$991,150,44,"$1,195",262,59,"$1,939"
23/03/2020,Rest of the world,Rest,"1,031",278,105,794,"$4,092",7,9,$22,29,16,$99,56,24,$380,63,24,$461,143,26,$954
23/03/2020,Russia,Affiliate_26,"1,816",807,307,"1,630","$12,012",9,10,$28,33,23,$92,50,30,$161,55,31,$165,107,36,$399
23/03/2020,Russia,Affiliate_28,344,129,31,355,$902,0,0,$0,2,2,$3,7,4,$23,11,5,$37,23,5,$71
23/03/2020,Russia,Affiliate_30,231,113,53,217,"$1,423",0,0,$0,2,2,$4,7,4,$35,12,4,$54,31,4,$165
23/03/2020,Russia,Affiliate_31,7,3,1,7,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
23/03/2020,Russia,Affiliate_33,438,151,52,371,$933,3,3,$3,9,4,$11,12,4,$24,12,4,$26,20,4,$56
23/03/2020,Russia,Affiliate_34,886,332,134,777,"$2,244",4,4,$13,17,6,$36,34,9,$81,38,11,$114,53,14,$163
23/03/2020,Russia,Rest,646,204,78,603,"$2,032",1,1,$0,3,3,$13,10,5,$57,14,5,$81,21,7,$106
23/03/2020,South Korea,Affiliate_27,7,2,1,7,$125,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
23/03/2020,South Korea,Affiliate_28,205,56,5,169,$346,2,3,$3,6,3,$13,6,3,$13,6,3,$13,7,3,$19
23/03/2020,South Korea,Affiliate_29,79,16,1,63,"$1,256",1,1,$0,1,1,$0,1,1,$0,1,1,$0,1,1,$0
23/03/2020,South Korea,Affiliate_34,20,2,0,9,$461,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
23/03/2020,South Korea,Rest,135,36,8,84,"$1,492",1,1,$3,3,2,$7,6,2,$32,10,3,$69,20,3,$237
23/03/2020,Spain,Affiliate_26,43,11,3,33,$39,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
23/03/2020,Spain,Affiliate_27,43,15,6,32,$233,1,1,$1,1,1,$1,5,3,$55,5,3,$55,12,4,$110
23/03/2020,Spain,Affiliate_31,620,284,93,601,"$1,801",2,4,$6,14,8,$46,20,10,$68,23,10,$80,47,12,$199
23/03/2020,Spain,Affiliate_34,100,42,16,71,$790,1,3,$13,5,1,$23,8,2,$30,8,2,$30,28,3,$134
23/03/2020,Spain,Rest,24,7,4,19,$165,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
