Date,Country,Affiliate,Regs,Ret_Day1,Ret_Day7,Complete_Tutorial,Spend,Depositors_D0,Deposits_D0,Deposit_Amount_D0,Deposits_D1,Depositors_D1,Deposit_Amount_D1,Deposits_D7,Depositors_D7,Deposit_Amount_D7,Deposits_D10,Depositors_D10,Deposit_Amount_D10,Deposits_D30,Depositors_D30,Deposit_Amount_D30,Zone,Month,Day
2020-03-30,UK,Affiliate_33,214,68,26,148,1810,2,4,10,9,3,33,12,4,69,12,4,69,36,6,726,Europe,3,30
2020-03-30,UK,Affiliate_34,16,5,4,13,133,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,Europe,3,30
2020-03-30,UK,Affiliate_35,15,8,5,10,541,1,2,7,5,1,21,7,1,24,7,1,24,12,2,39,Europe,3,30
2020-03-30,UK,Rest,524,218,90,429,3545,3,4,18,21,9,66,35,13,125,46,13,181,103,14,644,Europe,3,30
2020-03-30,USA,Affiliate_26,444,194,72,385,8884,13,25,158,66,20,421,86,22,610,96,23,694,136,26,1214,NA,3,30
2020-03-30,USA,Affiliate_27,689,259,88,493,12447,20,39,422,101,36,980,144,39,1451,162,42,1636,265,45,3573,NA,3,30
2020-03-30,USA,Affiliate_28,201,85,18,161,2439,4,9,43,28,8,278,45,12,317,45,12,317,71,12,632,NA,3,30
2020-03-30,USA,Affiliate_29,3592,1281,516,2719,77594,78,147,1237,479,166,4163,760,205,7093,889,213,8212,1688,245,17915,NA,3,30
2020-03-30,USA,Affiliate_30,318,141,60,260,7388,9,19,205,61,21,633,98,24,1031,116,25,1199,242,31,2622,NA,3,30
2020-03-30,USA,Affiliate_31,589,258,93,476,14100,9,12,103,45,20,335,76,24,616,80,25,638,139,30,932,NA,3,30
2020-03-30,USA,Affiliate_32,303,106,65,212,19909,11,28,204,77,25,697,111,29,1063,130,32,1293,230,37,2838,NA,3,30
2020-03-30,USA,Affiliate_33,619,197,59,441,5218,3,3,13,17,8,94,20,10,122,27,10,171,54,11,383,NA,3,30
2020-03-30,USA,Affiliate_34,1906,580,225,1312,26607,17,36,324,126,36,1007,190,53,1681,209,56,1841,345,69,3770,NA,3,30
2020-03-30,USA,Affiliate_35,198,72,31,142,6991,7,19,310,63,19,1094,95,21,1597,107,21,1780,155,22,2698,NA,3,30
2020-03-30,USA,Affiliate_36,151,48,7,103,359,0,0,0,1,1,3,1,1,3,1,1,3,1,1,3,NA,3,30
2020-03-30,USA,Rest,3371,926,315,2074,21795,28,48,316,133,52,1036,212,64,1718,246,69,2022,500,83,5234,NA,3,30
2020-03-31,Australia,Affiliate_27,54,15,8,37,945,3,4,32,11,4,104,17,4,219,23,4,326,40,4,728,Asia,3,31
2020-03-31,Australia,Affiliate_34,29,9,5,21,474,0,0,0,6,1,30,9,1,45,16,2,117,33,2,333,Asia,3,31
2020-03-31,Australia,Rest,12,4,1,9,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,3,31
2020-03-31,Canada,Affiliate_27,61,30,12,44,1187,0,0,0,6,3,39,10,3,112,13,3,181,34,3,486,NA,3,31
2020-03-31,Canada,Affiliate_31,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,31
2020-03-31,Canada,Affiliate_34,106,34,18,86,1879,0,0,0,0,0,0,2,1,6,2,1,6,16,2,252,NA,3,31
2020-03-31,Canada,Affiliate_35,11,5,3,11,558,1,1,9,2,2,11,4,3,20,4,3,26,8,3,48,NA,3,31
2020-03-31,Canada,Rest,21,8,4,18,198,1,2,4,8,2,66,9,2,69,9,2,69,10,2,75,NA,3,31
2020-03-31,France,Affiliate_26,88,34,14,76,53,0,0,0,1,1,6,3,3,27,7,4,93,10,4,112,Europe,3,31
2020-03-31,France,Affiliate_27,63,20,9,36,903,0,0,0,1,1,2,1,1,2,1,1,2,2,2,21,Europe,3,31
2020-03-31,France,Affiliate_29,978,345,128,816,12415,16,21,199,77,29,631,119,39,1073,141,41,1324,251,45,2754,Europe,3,31
2020-03-31,France,Affiliate_30,35,18,8,31,403,0,0,0,0,0,0,1,1,3,1,1,3,2,2,9,Europe,3,31
2020-03-31,France,Affiliate_31,100,43,14,91,0,1,1,10,4,1,40,4,1,40,4,1,40,4,1,40,Europe,3,31
2020-03-31,France,Affiliate_34,53,10,7,37,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,3,31
2020-03-31,France,Affiliate_35,23,6,3,14,449,1,2,35,6,2,89,7,2,131,9,2,163,15,2,318,Europe,3,31
2020-03-31,France,Rest,60,18,12,45,521,0,0,0,2,1,17,2,1,17,3,1,21,3,1,21,Europe,3,31
2020-03-31,Germany,Affiliate_26,16,7,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,3,31
2020-03-31,Germany,Affiliate_27,36,12,4,34,1105,0,0,0,4,1,51,4,1,51,6,1,107,28,1,453,Europe,3,31
2020-03-31,Germany,Affiliate_29,1070,342,124,821,18196,25,38,441,84,37,830,131,47,1272,150,50,1443,246,54,2662,Europe,3,31
2020-03-31,Germany,Affiliate_30,48,18,6,34,217,0,0,0,0,0,0,1,1,3,1,1,3,1,1,3,Europe,3,31
2020-03-31,Germany,Affiliate_31,81,33,6,74,571,0,0,0,1,1,2,1,1,2,1,1,2,1,1,2,Europe,3,31
2020-03-31,Germany,Affiliate_33,191,56,16,139,1174,0,0,0,7,1,190,28,1,681,33,2,772,49,2,1024,Europe,3,31
2020-03-31,Germany,Affiliate_34,93,23,7,63,1358,1,4,45,5,2,77,6,3,90,8,4,124,10,4,160,Europe,3,31
2020-03-31,Germany,Rest,86,25,7,65,1155,4,4,7,4,4,7,5,5,10,5,5,10,5,5,10,Europe,3,31
2020-03-31,Japan,Affiliate_27,3,3,1,3,447,1,2,9,6,1,16,10,1,42,12,1,47,15,1,62,Asia,3,31
2020-03-31,Japan,Affiliate_34,39,13,6,32,1027,0,0,0,1,1,1,1,1,1,2,2,1,8,2,12,Asia,3,31
2020-03-31,Japan,Rest,5,1,1,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,3,31
2020-03-31,Rest of the world,Affiliate_26,309,120,32,247,230,1,1,0,2,2,19,2,2,19,2,2,19,2,2,19,Rest of the world,3,31
2020-03-31,Rest of the world,Affiliate_27,336,103,39,213,4686,3,4,48,13,4,90,20,4,160,21,4,172,23,4,191,Rest of the world,3,31
2020-03-31,Rest of the world,Affiliate_28,469,154,47,366,2968,2,4,13,21,5,78,32,6,116,34,6,134,49,8,198,Rest of the world,3,31
2020-03-31,Rest of the world,Affiliate_29,4313,1519,606,3266,75872,92,159,1107,480,183,3523,758,223,5766,911,232,7066,1655,264,14787,Rest of the world,3,31
2020-03-31,Rest of the world,Affiliate_30,759,299,127,563,4886,10,12,106,44,23,364,69,28,633,79,28,732,174,33,1673,Rest of the world,3,31
2020-03-31,Rest of the world,Affiliate_31,460,130,23,342,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Rest of the world,3,31
2020-03-31,Rest of the world,Affiliate_32,3269,1084,496,2537,70462,78,169,2031,422,154,4467,643,195,6287,749,201,6995,1254,231,12318,Rest of the world,3,31
2020-03-31,Rest of the world,Affiliate_33,7792,1804,360,4436,9095,9,12,83,53,17,379,84,24,542,104,27,654,139,32,865,Rest of the world,3,31
2020-03-31,Rest of the world,Affiliate_34,3184,995,352,2484,9377,9,13,66,42,23,181,57,26,267,72,31,364,164,40,1226,Rest of the world,3,31
2020-03-31,Rest of the world,Rest,1162,290,88,838,4474,1,1,1,7,6,38,15,8,88,17,10,94,30,11,201,Rest of the world,3,31
2020-03-31,Russia,Affiliate_26,962,416,129,887,525,2,4,6,15,5,23,28,5,91,41,7,167,99,8,295,Europe,3,31
2020-03-31,Russia,Affiliate_28,352,136,53,331,1128,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,Europe,3,31
2020-03-31,Russia,Affiliate_30,338,161,66,316,2132,4,4,2,16,10,83,24,12,117,30,15,132,69,19,285,Europe,3,31
2020-03-31,Russia,Affiliate_31,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,3,31
2020-03-31,Russia,Affiliate_33,787,272,78,641,1359,2,4,14,13,3,37,30,5,101,40,7,119,57,8,177,Europe,3,31
2020-03-31,Russia,Affiliate_34,1757,696,332,1624,5626,9,25,289,61,26,440,84,36,500,95,40,518,252,53,1121,Europe,3,31
2020-03-31,Russia,Rest,546,167,64,510,1801,3,3,1,12,6,14,26,7,59,33,7,65,56,8,127,Europe,3,31
2020-03-31,South Korea,Affiliate_27,4,0,0,3,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,3,31
2020-03-31,South Korea,Affiliate_28,260,60,3,217,322,1,1,1,3,2,3,3,2,3,3,2,3,3,2,3,Asia,3,31
2020-03-31,South Korea,Affiliate_29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,3,31
2020-03-31,South Korea,Affiliate_34,7,2,1,4,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,3,31
2020-03-31,South Korea,Rest,27,4,1,21,0,1,4,137,4,1,137,4,1,137,4,1,137,4,1,137,Asia,3,31
2020-03-31,Spain,Affiliate_26,36,19,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,Europe,3,31
2020-03-31,Spain,Affiliate_27,33,9,0,14,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,3,31
2020-03-31,Spain,Affiliate_31,274,109,36,215,1736,0,0,0,3,2,16,5,4,21,5,4,21,6,5,22,Europe,3,31
2020-03-31,Spain,Affiliate_34,100,27,4,65,806,0,0,0,4,1,23,4,1,33,4,1,33,8,1,82,Europe,3,31
2020-03-31,Spain,Rest,22,7,4,24,148,2,2,1,7,2,13,12,2,29,14,2,34,14,2,34,Europe,3,31
2020-03-31,UK,Affiliate_26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,3,31
2020-03-31,UK,Affiliate_27,120,42,16,86,1013,1,1,22,11,2,117,20,3,156,30,4,212,105,4,808,Europe,3,31
2020-03-31,UK,Affiliate_29,325,91,37,250,4901,8,10,62,27,16,147,43,17,269,51,17,328,109,20,885,Europe,3,31
2020-03-31,UK,Affiliate_33,228,78,26,159,1676,3,6,12,11,4,28,13,5,58,20,5,98,31,6,197,Europe,3,31
2020-03-31,UK,Affiliate_34,9,2,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,3,31
2020-03-31,UK,Affiliate_35,24,9,5,19,548,0,0,0,2,2,7,3,2,13,4,2,33,15,3,70,Europe,3,31
2020-03-31,UK,Rest,554,217,70,447,3668,6,8,25,24,13,121,48,16,358,63,18,571,86,18,816,Europe,3,31
2020-03-31,USA,Affiliate_26,443,194,74,393,6588,3,12,133,21,6,176,29,9,213,35,12,232,65,17,465,NA,3,31
2020-03-31,USA,Affiliate_27,654,250,79,461,12219,15,33,321,96,28,713,144,32,1137,188,35,1566,449,39,5445,NA,3,31
2020-03-31,USA,Affiliate_28,198,83,22,173,4997,4,5,34,20,11,130,30,13,212,34,13,224,73,13,632,NA,3,31
2020-03-31,USA,Affiliate_29,3700,1334,442,2966,77529,78,139,1306,375,141,3286,575,174,5180,657,182,6035,1128,209,12220,NA,3,31
2020-03-31,USA,Affiliate_30,276,139,51,235,7697,5,12,31,69,20,602,101,23,863,130,25,1175,273,30,3267,NA,3,31
2020-03-31,USA,Affiliate_31,510,219,70,442,6798,4,5,67,16,10,169,30,12,293,39,12,352,91,15,1097,NA,3,31
2020-03-31,USA,Affiliate_32,240,100,49,177,17879,20,28,261,94,30,849,142,33,1413,184,35,1738,323,38,3305,NA,3,31
2020-03-31,USA,Affiliate_33,680,232,64,509,5967,5,9,206,24,12,359,31,14,418,47,17,630,111,19,1878,NA,3,31
2020-03-31,USA,Affiliate_34,1402,458,156,967,21449,13,19,78,58,21,482,91,31,955,113,34,1078,276,45,2978,NA,3,31
2020-03-31,USA,Affiliate_35,192,76,42,147,8119,7,17,79,58,18,454,97,21,1020,109,22,1211,172,23,2086,NA,3,31
2020-03-31,USA,Affiliate_36,140,53,15,104,335,2,2,1,2,2,1,3,3,4,3,3,4,4,4,5,NA,3,31
2020-03-31,USA,Rest,3576,997,267,2190,20602,18,27,168,110,46,904,182,62,1479,230,67,2126,447,78,4041,NA,3,31
2020-01-04,Australia,Affiliate_27,59,21,5,41,959,4,7,38,27,4,236,31,4,341,36,4,558,86,4,1541,Asia,1,4
2020-01-04,Australia,Affiliate_34,27,14,6,23,502,1,1,2,4,3,3,8,4,10,14,4,21,23,4,39,Asia,1,4
2020-01-04,Australia,Rest,17,5,1,15,164,0,0,0,0,0,0,1,1,3,2,1,4,8,1,9,Asia,1,4
2020-01-04,Canada,Affiliate_27,61,26,11,48,1284,1,1,2,2,2,5,7,4,65,9,4,92,15,6,120,NA,1,4
2020-01-04,Canada,Affiliate_34,70,20,11,50,1218,2,5,49,15,3,109,30,3,211,45,3,407,119,4,1635,NA,1,4
2020-01-04,Canada,Affiliate_35,18,5,3,12,578,1,3,5,7,1,21,12,1,33,12,1,33,12,2,33,NA,1,4
2020-01-04,Canada,Rest,22,9,1,17,207,1,1,9,1,1,9,1,1,9,1,1,9,1,1,9,NA,1,4
2020-01-04,France,Affiliate_26,73,30,12,58,0,1,1,10,10,4,69,11,4,75,11,4,75,12,4,77,Europe,1,4
2020-01-04,France,Affiliate_27,58,16,7,40,1474,2,3,26,4,3,29,4,4,54,4,4,54,4,4,54,Europe,1,4
2020-01-04,France,Affiliate_29,888,295,101,716,12722,12,28,429,78,26,1307,103,29,1860,129,31,2606,193,34,3651,Europe,1,4
2020-01-04,France,Affiliate_30,33,20,15,33,213,0,0,0,5,2,17,7,2,52,8,2,53,16,2,132,Europe,1,4
2020-01-04,France,Affiliate_31,117,49,14,89,0,2,6,49,9,3,97,9,3,97,9,3,97,9,3,97,Europe,1,4
2020-01-04,France,Affiliate_34,33,14,7,26,292,0,0,0,3,1,11,3,1,11,3,1,11,4,2,18,Europe,1,4
2020-01-04,France,Affiliate_35,25,10,3,19,521,0,0,0,4,3,39,7,3,48,9,3,55,13,3,76,Europe,1,4
2020-01-04,France,Rest,52,26,13,53,422,1,2,3,9,4,64,14,5,138,21,5,211,45,5,574,Europe,1,4
2020-01-04,Germany,Affiliate_26,30,11,4,25,0,0,0,0,0,0,0,1,1,13,1,1,13,1,1,13,Europe,1,4
2020-01-04,Germany,Affiliate_27,29,7,3,19,970,1,1,1,2,1,4,2,1,4,2,1,4,4,2,29,Europe,1,4
2020-01-04,Germany,Affiliate_29,955,306,111,739,16092,23,35,300,122,39,1239,158,45,1526,180,46,1758,276,53,2585,Europe,1,4
2020-01-04,Germany,Affiliate_30,28,15,7,24,353,1,1,10,1,1,10,3,2,41,3,2,41,3,2,41,Europe,1,4
2020-01-04,Germany,Affiliate_31,48,21,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9,Europe,1,4
2020-01-04,Germany,Affiliate_33,189,64,20,135,1251,0,0,0,3,3,4,4,3,5,4,3,6,13,4,62,Europe,1,4
2020-01-04,Germany,Affiliate_34,100,39,16,86,1355,0,0,0,6,2,71,15,3,189,19,3,206,23,4,244,Europe,1,4
2020-01-04,Germany,Rest,74,22,9,55,662,2,2,3,5,4,7,10,5,29,12,5,31,19,5,150,Europe,1,4
2020-01-04,Japan,Affiliate_27,7,2,1,4,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,1,4
2020-01-04,Japan,Affiliate_34,17,7,1,13,511,1,2,57,3,1,92,3,1,92,3,1,92,3,1,92,Asia,1,4
2020-01-04,Japan,Rest,7,4,0,6,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,1,4
2020-01-04,Rest of the world,Affiliate_26,313,112,25,243,0,1,1,1,5,1,42,8,1,43,10,1,44,14,2,73,Rest of the world,1,4
2020-01-04,Rest of the world,Affiliate_27,345,121,47,252,4570,0,0,0,11,5,89,42,6,355,57,7,537,139,10,1055,Rest of the world,1,4
2020-01-04,Rest of the world,Affiliate_28,491,160,41,383,2421,4,5,15,16,6,72,26,10,135,36,10,156,54,11,245,Rest of the world,1,4
2020-01-04,Rest of the world,Affiliate_29,4303,1582,603,3317,85697,84,140,1287,465,187,3854,681,214,5770,839,225,7145,1366,250,12013,Rest of the world,1,4
2020-01-04,Rest of the world,Affiliate_30,689,263,94,524,5342,8,11,81,69,18,704,101,22,995,134,22,1569,267,26,3172,Rest of the world,1,4
2020-01-04,Rest of the world,Affiliate_31,495,132,26,342,0,1,1,1,2,2,1,3,3,2,3,3,2,3,3,2,Rest of the world,1,4
2020-01-04,Rest of the world,Affiliate_32,3516,1153,497,2589,69412,75,114,967,431,159,3347,628,177,4737,745,182,5620,1285,208,10557,Rest of the world,1,4
2020-01-04,Rest of the world,Affiliate_33,7732,1773,338,4382,8910,6,7,33,38,17,297,59,19,421,88,23,576,243,29,1367,Rest of the world,1,4
2020-01-04,Rest of the world,Affiliate_34,2600,788,288,1904,7474,12,15,43,53,20,244,79,24,439,93,28,561,177,31,1426,Rest of the world,1,4
2020-01-04,Rest of the world,Affiliate_35,55,24,8,38,7342,1,3,11,10,3,34,12,3,43,12,3,44,12,3,44,Rest of the world,1,4
2020-01-04,Rest of the world,Rest,831,251,72,615,4073,5,7,70,20,10,155,30,13,258,36,13,302,78,15,848,Rest of the world,1,4
2020-01-04,Russia,Affiliate_26,856,382,113,811,0,0,0,0,13,4,80,19,6,100,27,9,145,61,13,375,Europe,1,4
2020-01-04,Russia,Affiliate_28,292,97,31,275,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,1,4
2020-01-04,Russia,Affiliate_30,283,138,55,266,1727,0,0,0,4,3,7,14,6,66,16,6,67,49,9,160,Europe,1,4
2020-01-04,Russia,Affiliate_33,804,247,80,624,1255,2,2,8,7,4,42,11,6,49,20,7,66,76,11,289,Europe,1,4
2020-01-04,Russia,Affiliate_34,1490,594,289,1387,3901,5,5,5,33,20,71,55,25,190,90,28,366,232,36,806,Europe,1,4
2020-01-04,Russia,Rest,265,94,29,208,1073,1,1,1,6,2,19,9,3,66,9,3,66,17,4,200,Europe,1,4
2020-01-04,South Korea,Affiliate_27,4,1,0,3,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,1,4
2020-01-04,South Korea,Affiliate_28,179,54,2,149,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,1,4
2020-01-04,South Korea,Affiliate_34,2,1,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,1,4
2020-01-04,South Korea,Rest,11,6,2,10,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,1,4
2020-01-04,Spain,Affiliate_26,40,13,7,35,0,0,0,0,2,1,1,2,1,1,2,1,1,4,1,2,Europe,1,4
2020-01-04,Spain,Affiliate_27,27,10,3,12,351,0,0,0,1,1,1,1,1,1,1,1,1,4,2,11,Europe,1,4
2020-01-04,Spain,Affiliate_31,234,99,32,205,93,0,0,0,0,0,0,0,0,0,1,1,6,1,1,6,Europe,1,4
2020-01-04,Spain,Affiliate_34,61,20,7,39,498,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,Europe,1,4
2020-01-04,Spain,Rest,24,9,8,19,149,1,1,1,3,1,9,3,1,9,3,1,9,3,1,9,Europe,1,4
2020-01-04,UK,Affiliate_26,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,1,4
2020-01-04,UK,Affiliate_27,95,33,10,63,1212,2,4,20,15,4,67,20,4,100,24,4,165,68,4,685,Europe,1,4
2020-01-04,UK,Affiliate_29,303,112,47,229,4628,5,6,48,37,15,301,57,19,379,73,20,524,137,20,1353,Europe,1,4
2020-01-04,UK,Affiliate_31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,1,4
2020-01-04,UK,Affiliate_33,207,86,20,153,1557,3,3,10,11,6,72,18,7,159,20,7,220,35,7,467,Europe,1,4
2020-01-04,UK,Affiliate_34,8,6,3,9,78,1,1,19,1,1,19,3,2,27,4,2,31,18,3,71,Europe,1,4
2020-01-04,UK,Affiliate_35,16,8,3,9,562,1,4,100,4,2,101,4,2,101,4,2,101,4,2,101,Europe,1,4
2020-01-04,UK,Rest,507,208,85,435,3219,6,6,12,20,14,104,42,18,250,47,18,271,111,21,812,Europe,1,4
2020-01-04,USA,Affiliate_26,374,166,62,323,935,10,23,165,58,14,626,82,17,1010,109,17,1563,166,17,2779,NA,1,4
2020-01-04,USA,Affiliate_27,641,238,98,461,11969,12,17,128,68,26,514,117,31,1006,147,32,1474,355,35,4998,NA,1,4
2020-01-04,USA,Affiliate_28,243,94,31,219,4610,2,5,11,20,7,106,38,11,257,53,12,349,105,13,744,NA,1,4
2020-01-04,USA,Affiliate_29,3762,1340,458,2880,80109,66,108,965,405,160,3662,594,183,6028,772,198,8150,1438,231,17659,NA,1,4
2020-01-04,USA,Affiliate_30,233,96,43,211,6964,4,17,118,95,13,866,126,17,1280,153,19,1723,273,21,3673,NA,1,4
2020-01-04,USA,Affiliate_31,445,198,71,373,1657,6,15,136,28,11,259,41,12,477,54,12,736,79,17,1002,NA,1,4
2020-01-04,USA,Affiliate_32,229,90,51,161,16286,12,29,217,82,28,964,114,29,1399,137,29,1848,316,34,5187,NA,1,4
2020-01-04,USA,Affiliate_33,631,185,51,458,5616,4,8,85,30,7,298,45,9,470,51,10,534,94,12,1400,NA,1,4
2020-01-04,USA,Affiliate_34,1306,439,165,949,20017,18,34,279,101,35,752,147,46,1135,176,50,1324,353,53,3666,NA,1,4
2020-01-04,USA,Affiliate_35,212,89,41,157,9425,16,24,278,67,23,728,78,24,885,96,25,1086,181,28,2458,NA,1,4
2020-01-04,USA,Affiliate_36,125,51,6,95,439,0,0,0,1,1,1,3,2,32,4,3,41,9,3,138,NA,1,4
2020-01-04,USA,Rest,4157,1098,300,2603,21282,30,41,281,136,66,1145,192,74,1678,226,79,1928,359,88,2828,NA,1,4
2020-02-04,Australia,Affiliate_27,59,20,6,38,956,0,0,0,3,2,18,7,3,43,9,3,49,9,3,49,Asia,2,4
2020-02-04,Australia,Affiliate_31,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,2,4
2020-02-04,Australia,Affiliate_34,23,6,1,16,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,2,4
2020-02-04,Australia,Rest,15,4,2,10,144,0,0,0,5,1,97,8,1,116,10,1,130,15,1,249,Asia,2,4
2020-02-04,Canada,Affiliate_27,50,21,8,67,1247,1,1,3,3,2,4,3,2,4,3,2,4,15,3,35,NA,2,4
2020-02-04,Canada,Affiliate_34,52,14,7,44,898,1,2,18,12,2,154,14,3,176,14,3,176,14,3,176,NA,2,4
2020-02-04,Canada,Affiliate_35,21,7,3,17,578,1,1,1,1,1,1,1,1,1,4,2,17,5,2,26,NA,2,4
2020-02-04,Canada,Rest,16,6,4,10,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,4
2020-02-04,France,Affiliate_26,62,31,8,58,0,0,0,0,2,1,31,4,2,64,8,2,69,13,2,124,Europe,2,4
2020-02-04,France,Affiliate_27,46,16,10,33,1217,0,0,0,11,3,64,19,3,142,28,4,273,48,4,589,Europe,2,4
2020-02-04,France,Affiliate_29,1016,378,131,845,15335,17,30,302,76,30,709,90,35,907,105,35,1176,214,39,2863,Europe,2,4
2020-02-04,France,Affiliate_30,20,11,7,19,291,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,Europe,2,4
2020-02-04,France,Affiliate_31,85,37,15,82,0,1,2,46,8,4,123,8,4,123,17,4,211,29,5,332,Europe,2,4
2020-02-04,France,Affiliate_34,35,13,6,22,212,1,2,7,8,2,47,10,2,68,10,2,68,12,2,72,Europe,2,4
2020-02-04,France,Affiliate_35,25,8,6,22,529,0,0,0,0,0,0,1,1,10,3,2,25,11,2,94,Europe,2,4
2020-02-04,France,Rest,55,18,7,43,399,1,2,50,11,2,195,13,2,288,19,2,416,34,2,674,Europe,2,4
2020-02-04,Germany,Affiliate_26,12,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,2,4
2020-02-04,Germany,Affiliate_27,23,7,3,17,822,0,0,0,9,2,48,9,2,48,15,2,82,36,2,260,Europe,2,4
2020-02-04,Germany,Affiliate_29,963,345,130,734,17164,11,15,101,92,35,742,128,38,1222,171,41,1653,278,49,2863,Europe,2,4
2020-02-04,Germany,Affiliate_30,27,7,4,28,602,1,1,10,4,1,38,5,1,42,16,2,98,43,2,278,Europe,2,4
2020-02-04,Germany,Affiliate_31,47,21,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,2,4
2020-02-04,Germany,Affiliate_33,161,40,12,100,894,0,0,0,1,1,6,1,1,6,1,1,6,1,1,6,Europe,2,4
2020-02-04,Germany,Affiliate_34,100,30,11,69,1352,2,4,15,8,2,42,12,2,81,17,3,97,27,3,141,Europe,2,4
2020-02-04,Germany,Rest,99,29,10,72,986,4,4,6,4,4,6,6,6,34,6,6,34,9,6,78,Europe,2,4
2020-02-04,Japan,Affiliate_27,5,1,0,1,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,2,4
2020-02-04,Japan,Affiliate_34,28,12,2,19,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,2,4
2020-02-04,Japan,Rest,11,6,3,10,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,2,4
2020-02-04,Rest of the world,Affiliate_26,304,102,29,257,0,0,0,0,2,1,2,3,2,5,4,2,11,4,2,11,Rest of the world,2,4
2020-02-04,Rest of the world,Affiliate_27,323,108,36,208,4635,4,4,16,18,13,183,21,15,195,26,15,302,57,16,457,Rest of the world,2,4
2020-02-04,Rest of the world,Affiliate_28,496,156,40,370,2747,1,1,1,10,8,73,14,9,81,18,10,106,19,10,108,Rest of the world,2,4
2020-02-04,Rest of the world,Affiliate_29,4114,1519,588,3208,91012,73,109,752,378,159,2872,532,186,4102,656,202,5347,1240,232,13144,Rest of the world,2,4
2020-02-04,Rest of the world,Affiliate_30,598,219,65,450,5152,7,25,258,91,12,1819,125,15,2375,169,17,3463,334,20,7931,Rest of the world,2,4
2020-02-04,Rest of the world,Affiliate_31,432,140,32,335,134,1,1,10,4,3,13,4,3,13,5,4,16,5,4,16,Rest of the world,2,4
2020-02-04,Rest of the world,Affiliate_32,3222,1030,440,2360,73630,64,119,1375,422,141,4227,624,165,5982,786,178,8388,1354,196,16395,Rest of the world,2,4
2020-02-04,Rest of the world,Affiliate_33,7259,1611,320,4047,8611,9,12,58,49,19,229,80,23,349,100,23,504,178,26,1020,Rest of the world,2,4
2020-02-04,Rest of the world,Affiliate_34,2266,733,272,1704,6759,6,9,72,52,19,287,101,28,581,125,31,732,228,37,1576,Rest of the world,2,4
2020-02-04,Rest of the world,Affiliate_35,53,13,4,29,7338,1,1,3,2,2,6,5,2,47,7,2,59,8,2,65,Rest of the world,2,4
2020-02-04,Rest of the world,Rest,904,274,76,737,4459,9,15,119,36,17,220,51,19,340,67,22,455,133,24,1063,Rest of the world,2,4
2020-02-04,Russia,Affiliate_26,832,369,113,779,0,6,7,21,18,15,35,21,17,42,26,19,53,48,20,92,Europe,2,4
2020-02-04,Russia,Affiliate_28,316,122,30,318,1210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Europe,2,4
2020-02-04,Russia,Affiliate_30,286,149,62,263,2343,2,2,3,6,4,7,7,4,9,7,4,9,21,10,82,Europe,2,4
